pid,artist_name,track_name
874,Lil Wayne,Love Me
874,Linkin Park,Numb
874,Guns N' Roses,Paradise City
874,Bon Jovi,You Give Love A Bad Name
874,The Chainsmokers,Don't Let Me Down
874,Weezer,Island In The Sun
874,Guns N' Roses,Knockin' On Heaven's Door
874,The Game,The Game & Skrillex: El Chapo
874,Kendrick Lamar,HUMBLE.
874,Guns N' Roses,Welcome To The Jungle
874,Don McLean,American Pie
874,Aerosmith,Walk This Way
874,Post Malone,Congratulations
874,Lynyrd Skynyrd,Sweet Home Alabama
875,J. Cole,No Role Modelz
875,J. Cole,Love Yourz
875,X Ambassadors,Renegades
875,Of Monsters and Men,Empire
876,Enrique Iglesias,El Perdedor
876,Enrique Iglesias,Hero
876,Prince Royce,Darte un Beso
876,Bruno Mars,Treasure
876,Bruno Mars,Just the Way You Are
876,INNA,Cola Song (feat. J Balvin)
876,Juan Magán,Si No Te Quisiera
876,Romeo Santos,Eres Mía
876,Pitbull,Time of Our Lives
876,Gloria Trevi,Todos Me Miran
876,One Direction,Story of My Life
876,Marc Anthony,Vivir Mi Vida
877,Martin Garrix,In the Name of Love
877,Mike Posner,I Took A Pill In Ibiza - Seeb Remix
877,Martin Solveig,Do It Right
877,Timmy Trumpet,Freaks - Radio Edit
877,DJ Snake,Middle
877,Alan Walker,Alone
878,Sam Smith,Too Good At Goodbyes
879,Blake Shelton,Sangria
879,Miranda Lambert,Mama's Broken Heart
879,Brantley Gilbert,Bottoms Up
879,Thomas Rhett,Make Me Wanna
879,Florida Georgia Line,This Is How We Roll
879,Florida Georgia Line,Cruise
879,Brett Eldredge,Don't Ya
879,Chris Young,I'm Comin' Over
879,Chris Young,Aw Naw
879,Chris Young,You
879,George Strait,Here For A Good Time
879,Josh Turner,Your Man
879,Josh Turner,Why Don't We Just Dance
879,Darius Rucker,Alright
879,Dierks Bentley,Drunk On A Plane
879,Dierks Bentley,What Was I Thinkin'
879,Dierks Bentley,5-1-5-0
879,Billy Currington,Don't It
879,Billy Currington,People Are Crazy
879,Billy Currington,We Are Tonight
879,Chris Young,Gettin' You Home
879,Kenny Chesney,American Kids
879,Alabama,Song of the South
879,Sam Hunt,House Party
879,Thomas Rhett,Die A Happy Man
879,Luke Bryan,That's My Kind Of Night
879,Luke Bryan,Kick The Dust Up
879,Luke Bryan,Play It Again
879,Florida Georgia Line,Anything Goes
879,Zac Brown Band,Loving You Easy
879,Eric Church,Like A Wrecking Ball
879,Miranda Lambert,Automatic
879,Toby Keith,"Courtesy Of The Red, White And Blue (The Angry American)"
879,Toby Keith,Beer For My Horses
879,Toby Keith,Red Solo Cup
879,Toby Keith,As Good As I Once Was
879,Toby Keith,I Love This Bar
879,Shania Twain,Man! I Feel Like A Woman!
879,Shania Twain,That Don't Impress Me Much
879,Shania Twain,Any Man Of Mine
879,Shania Twain,"Honey, I'm Home"
879,Sam Hunt,Make You Miss Me
879,Chris Young,Think of You
879,Jason Aldean,Burnin' It Down
879,Jason Aldean,Dirt Road Anthem
879,Jason Aldean,My Kinda Party
879,Jason Aldean,Big Green Tractor
879,Billy Currington,Do I Make You Wanna
879,Zac Brown Band,Free
879,Rascal Flatts,I Like The Sound Of That
879,Keith Urban,Blue Ain't Your Color
879,Brett Young,Sleep Without You
880,M83,Midnight City
880,Calvin Harris,Feel So Close - Radio Edit
880,Daft Punk,One More Time
880,Katy Perry,Firework
880,Linkin Park,BURN IT DOWN
880,Linkin Park,Numb
880,Linkin Park,Crawling
880,Eminem,Love The Way You Lie
880,Dr. Dre,I Need A Doctor
880,Eminem,Not Afraid
880,OneRepublic,Counting Stars
880,Muse,Madness
880,Ciara,Like a Boy
881,Galantis,No Money
881,MØ,Final Song - Diplo & Jauz Remix
881,Disclosure,You & Me - Flume Remix
881,DJ Snake,Middle
881,The Chainsmokers,Roses
881,The Chainsmokers,Don't Let Me Down
883,Michael Bublé,Home
883,Michael Bublé,Haven't Met You Yet
883,Michael Bublé,Feeling Good
883,Michael Bublé,Sway
883,Nat King Cole,Smile
883,Little Big Town,Boondocks
883,Simon & Garfunkel,Homeward Bound
883,The Temptations,My Girl
883,The Animals,House Of The Rising Sun
883,John Denver,"Take Me Home, Country Roads"
883,Journey,Wheel in the Sky
883,Journey,Open Arms
883,Journey,Faithfully
883,Journey,Don't Stop Believin'
883,Phil Collins,In The Air Tonight - 2015 Remastered
883,The Lumineers,Stubborn Love
883,Mumford & Sons,I Will Wait
883,The Lumineers,Ophelia
883,The Lumineers,Ho Hey
883,The Lumineers,Sleep On The Floor
883,Kansas,Carry on Wayward Son
883,Kansas,Dust in the Wind
883,Yusuf / Cat Stevens,Wild World
883,Aerosmith,Dream On
883,Neil Diamond,Sweet Caroline
883,Van Morrison,Brown Eyed Girl
883,Bon Jovi,Livin' On A Prayer
883,Bon Jovi,Bad Medicine
883,Bon Jovi,Wanted Dead Or Alive
883,Guns N' Roses,Sweet Child O' Mine
883,Creedence Clearwater Revival,Fortunate Son
883,Billy Joel,Piano Man
883,Bill Withers,Lean on Me
883,Mötley Crüe,Home Sweet Home
883,John Mellencamp,Jack & Diane
883,Boston,More Than a Feeling
883,The Jackson 5,I Want You Back
883,Marvin Gaye,Ain't No Mountain High Enough
883,The Jackson 5,ABC
883,Creedence Clearwater Revival,Bad Moon Rising
883,Bryan Adams,Heaven
884,Yusuf / Cat Stevens,Wild World
884,Beck,Morning
884,The Paper Kites,Bloom - Bonus Track
884,X Ambassadors,Renegades
884,Kygo,Stole the Show
884,The Weeknd,The Hills
884,WALK THE MOON,Shut Up and Dance
884,Dido,White Flag
884,Justin Bieber,Love Yourself
884,Twenty One Pilots,Stressed Out
884,Shawn Mendes,Stitches
884,Kodaline,All I Want
885,Soft Cell,"Say Hello, Wave Goodbye - 7"" Single Version"
885,Miguel,Adorn
885,A$AP Rocky,L$D
886,Jay Rock,Vice City (feat. Black Hippy)
886,ScHoolboy Q,THat Part
886,ScHoolboy Q,Studio
886,ScHoolboy Q,Man Of The Year
886,Kanye West,Stronger
886,Kanye West,Gold Digger
886,Drake,One Dance
886,Lil Wayne,A Milli
886,Lil Wayne,6 Foot 7 Foot
886,Lil Wayne,Lollipop
886,Ludacris,Get Back
886,Jeremih,Don't Tell 'Em
886,Method Man,Da Rockwilder
886,Vince Staples,Norf Norf
886,Kevin Gates,Really Really
886,Chief Keef,Hate Bein' Sober
886,Chief Keef,Love Sosa
886,Chief Keef,I Don't Like
886,YG,My Nigga
886,50 Cent,In Da Club
886,DMX,Where The Hood At
886,The Game,How We Do
886,2Pac,Ambitionz Az A Ridah
886,Busta Rhymes,Break Ya Neck
886,YG,Who Do You Love?
886,Lil Wayne,Right Above It
886,50 Cent,Candy Shop
886,Akon,I Wanna Love You
887,Taio Cruz,Dynamite
887,Chris Brown,Forever
887,Justin Timberlake,Mirrors
887,Rihanna,We Found Love
887,Calvin Harris,Feel So Close - Radio Edit
887,Bastille,Pompeii
887,Rihanna,Umbrella
887,Aretha Franklin,Respect
887,Coldplay,A Sky Full of Stars
887,Coldplay,Viva La Vida
888,Lynyrd Skynyrd,Sweet Home Alabama
888,Guns N' Roses,Sweet Child O' Mine
888,Kansas,Carry on Wayward Son
888,Queen,We Are The Champions - Remastered 2011
888,The Who,Baba O'Riley
888,Tom Petty,Free Fallin'
888,The Rolling Stones,You Can't Always Get What You Want
888,Billy Joel,It's Still Rock and Roll to Me
888,Foreigner,Juke Box Hero
888,Queen,Bohemian Rhapsody - Remastered 2011
888,The Who,Baba O'Riley
891,Foo Fighters,Best of You
892,Soft Cell,Tainted Love
892,Michael Jackson,Billie Jean
892,Simple Minds,Don't You (Forget About Me)
892,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me)
892,Whitesnake,Here I Go Again
892,Bon Jovi,You Give Love A Bad Name
893,Eric Church,Springsteen
893,Jason Aldean,Dirt Road Anthem
893,Florida Georgia Line,Round Here
893,Jason Aldean,My Kinda Party
893,Alan Jackson,Good Time
893,Darius Rucker,Wagon Wheel
893,Brad Paisley,Mud on the Tires
893,Brad Paisley,I'm Gonna Miss Her
893,Kenny Chesney,I Go Back
893,Alan Jackson,Drive (For Daddy Gene)
893,Alan Jackson,Country Boy
893,Alan Jackson,Little Bitty
893,Alan Jackson,Don't Rock the Jukebox
893,George Strait,Check Yes Or No
893,George Strait,Carrying Your Love With Me
893,George Strait,Amarillo By Morning
893,George Strait,Write This Down
893,George Strait,Give It Away
893,Brooks & Dunn,Red Dirt Road
893,Brooks & Dunn,Ain't Nothing 'Bout You
893,Brooks & Dunn,My Maria
893,Brooks & Dunn,Boot Scootin' Boogie
893,Brooks & Dunn,Neon Moon
893,Randy Travis,Diggin' Up Bones
893,Kenny Rogers,The Gambler
893,Tim McGraw,Something Like That
893,Tim McGraw,Live Like You Were Dying
893,Tim McGraw,Where The Green Grass Grows
893,Blake Shelton,Boys 'Round Here (feat. Pistol Annies & Friends)
893,Blake Shelton,Honey Bee
893,Zac Brown Band,Chicken Fried
893,Zac Brown Band,Knee Deep (feat. Jimmy Buffett)
893,Zac Brown Band,Toes
893,Luke Bryan,Country Girl (Shake It For Me)
893,Dierks Bentley,5-1-5-0
893,Dierks Bentley,What Was I Thinkin'
893,Darius Rucker,Alright
893,Darius Rucker,Come Back Song
893,Darius Rucker,This
893,Darius Rucker,Don't Think I Don't Think About It
893,Billy Currington,Good Directions
893,Billy Currington,People Are Crazy
893,Billy Currington,Let Me Down Easy
893,Billy Currington,Pretty Good At Drinkin' Beer
893,Josh Turner,Time Is Love
893,Josh Turner,Would You Go With Me
893,Josh Turner,Firecracker
893,Toby Keith,I Love This Bar
893,Toby Keith,Should've Been A Cowboy
893,Travis Tritt,It's A Great Day To Be Alive
893,Brantley Gilbert,Country Must Be Country Wide
893,George Strait,Amarillo By Morning
894,The Chainsmokers,Closer
894,Mike Posner,I Took A Pill In Ibiza - Seeb Remix
894,The Chainsmokers,Roses
894,Alessia Cara,Scars To Your Beautiful
894,Drake,One Dance
895,Avril Lavigne,Sk8er Boi
895,Avril Lavigne,Complicated
895,Avril Lavigne,I'm with You
895,Leona Lewis,Bleeding Love
895,Leona Lewis,Better in Time
895,Jimmy Eat World,The Middle
895,Good Charlotte,The Anthem
895,Good Charlotte,I Don't Wanna Be In Love (Dance Floor Anthem)
895,Good Charlotte,The River
895,Good Charlotte,The River
895,Good Charlotte,Lifestyles of the Rich & Famous
895,Good Charlotte,Girls & Boys
895,Green Day,Good Riddance (Time of Your Life)
895,Simple Plan,Addicted
895,Simple Plan,Perfect
895,Simple Plan,Shut Up!
895,Rihanna,Umbrella
895,Rihanna,Don't Stop The Music
895,Panic! At The Disco,I Write Sins Not Tragedies
895,The Offspring,"You're Gonna Go Far, Kid"
895,Ne-Yo,Sexy Love
895,Ne-Yo,Let Me Love You (Until You Learn To Love Yourself)
895,*NSYNC,Pop
895,*NSYNC,Tearin' up My Heart - Radio Edit
895,*NSYNC,This I Promise You
895,Missy Elliott,Work It
895,Matchbox Twenty,If You're Gone
895,The Killers,Mr. Brightside
895,The Killers,Somebody Told Me
895,Jeremih,Birthday Sex
895,Jay Sean,Down
895,J. Cole,Work Out
895,Ginuwine,Pony
895,Foster The People,Pumped Up Kicks
895,Fergie,Big Girls Don't Cry (Personal)
895,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up)
895,Fall Out Boy,"Dance, Dance"
895,Fall Out Boy,"Sugar, We're Goin Down"
895,Fall Out Boy,"This Ain't A Scene, It's An Arms Race"
895,Fall Out Boy,Thnks fr th Mmrs
895,Evanescence,Bring Me To Life
895,Evanescence,My Immortal
895,Eminem,Superman
895,Eminem,Mockingbird
895,Eminem,Without Me
895,Daughtry,Over You
895,Ciara,Body Party
895,Christina Perri,Jar of Hearts
895,Christina Perri,A Thousand Years
895,Chris Brown,Forever
895,Chris Brown,With You
895,Akon,I Wanna Love You
895,50 Cent,Just A Lil Bit
896,Alan Jackson,Drive (For Daddy Gene)
896,Alan Jackson,Country Boy
896,Alan Jackson,Little Bitty
896,Alan Jackson,Good Time
896,Alan Jackson,Chattahoochee
896,Toby Keith,As Good As I Once Was
896,Alan Jackson,Don't Rock the Jukebox
896,Toby Keith,I Love This Bar
896,Toby Keith,Beer For My Horses
896,Brad Paisley,Mud on the Tires
896,Zac Brown Band,Chicken Fried
896,Travis Tritt,It's A Great Day To Be Alive
896,Toby Keith,Should've Been A Cowboy
896,Brooks & Dunn,Red Dirt Road
896,Darius Rucker,Wagon Wheel
896,Alabama,Song of the South
896,Alabama,I'm in a Hurry (And Don't Know Why)
896,Toby Keith,"Courtesy Of The Red, White And Blue (The Angry American)"
896,Kenny Rogers,The Gambler
896,George Strait,Check Yes Or No
896,Tim McGraw,Where The Green Grass Grows
896,Brooks & Dunn,Boot Scootin' Boogie
896,George Strait,Write This Down
896,Zac Brown Band,Knee Deep (feat. Jimmy Buffett)
896,Alabama,If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band)
896,Brooks & Dunn,My Maria
896,Tim McGraw,"I Like It, I Love It"
896,George Strait,Amarillo By Morning
896,Alabama,Mountain Music
896,Brooks & Dunn,Neon Moon
896,Tim McGraw,Indian Outlaw
896,Shania Twain,Any Man Of Mine
896,George Strait,Carrying Your Love With Me
896,Brooks & Dunn,Brand New Man
896,Travis Tritt,I'm Gonna Be Somebody
896,"Hank Williams, Jr.",Family Tradition
896,Kenny Chesney,She's Got It All
896,"Hank Williams, Jr.",A Country Boy Can Survive
896,Alabama,Dixieland Delight - Single Edit
896,Randy Travis,Diggin' Up Bones
896,Toby Keith,A Little Less Talk And A Lot More Action
896,Vince Gill,One More Last Chance
896,Faith Hill,Wild One
896,Brooks & Dunn,Ain't Nothing 'Bout You
896,Vince Gill,Don't Let Our Love Start Slippin' Away
896,Kenny Chesney,She Thinks My Tractor's Sexy
896,Tim McGraw,Something Like That
896,Toby Keith,How Do You Like Me Now?!
896,George Strait,Blue Clear Sky
896,Toby Keith,I Wanna Talk About Me
896,George Strait,Troubadour
896,Brad Paisley,We Danced
896,Kenny Chesney,I Go Back
896,George Strait,Give It Away
896,Brad Paisley,She's Everything
896,Shania Twain,Man! I Feel Like A Woman!
896,John Denver,"Take Me Home, Country Roads"
897,Big Sean,I Don't Fuck With You
897,Big Sean,Blessings
897,Big Sean,I Know
897,Eve,Let Me Blow Ya Mind
897,Ludacris,My Chick Bad
897,Nelly,Hot In Herre
897,Nelly,Air Force Ones
897,Nelly,Dilemma
897,ScHoolboy Q,THat Part
898,Arctic Monkeys,Do I Wanna Know?
898,Ratatat,Wildcat
898,Arctic Monkeys,Why'd You Only Call Me When You're High?
898,Arcade Fire,Wake Up
898,Arcade Fire,Rebellion (Lies)
898,DJ Snake,You Know You Like It
898,Modest Mouse,Lampshades on Fire
899,Lukas Graham,7 Years
899,Jason Mraz,Lucky
899,John Mayer,Your Body Is a Wonderland
899,Coldplay,The Scientist
899,John Mayer,Slow Dancing in a Burning Room
899,Adele,When We Were Young
899,Charlie Puth,One Call Away
899,Adele,Make You Feel My Love
899,Ed Sheeran,Perfect
900,Aerosmith,Crazy
901,Phil Wickham,This Is Amazing Grace
901,Chris Tomlin,Good Good Father
902,Jack Johnson,Upside Down
902,Jack Johnson,Banana Pancakes
902,Jack Johnson,Better Together
902,Ella Fitzgerald,Dream A Little Dream Of Me
902,Commodores,Easy
902,John Mayer,Gravity
902,Jack Johnson,I Got You
902,John Mayer,Waiting On the World to Change
902,Maroon 5,She Will Be Loved - Radio Mix
903,Kool & The Gang,Get Down On It - Single Version
903,The Jackson 5,ABC
903,The Jackson 5,I Want You Back
903,ABBA,Dancing Queen
903,Diana Ross,I'm Coming Out
903,Elton John,Don't Go Breaking My Heart
903,Gloria Gaynor,I Will Survive
903,Elton John,Tiny Dancer
903,Marvin Gaye,Ain't No Mountain High Enough
903,Soft Cell,Tainted Love
903,Tears For Fears,Everybody Wants To Rule The World
903,Daryl Hall & John Oates,Rich Girl
903,Ray Charles,Hit the Road Jack
903,Bob Marley & The Wailers,Redemption Song
903,Van Morrison,Brown Eyed Girl
903,Rush,Tom Sawyer
904,Gorillaz,DARE
904,Kool & The Gang,Jungle Boogie
904,Prince,I Wanna Be Your Lover
904,Prince,Kiss
904,Michael Jackson,Rock with You - Single Version
904,Bruno Mars,Treasure
904,Justin Timberlake,Rock Your Body
904,Beyoncé,Love On Top
905,Muse,Madness
905,Jack Johnson,Banana Pancakes
907,Big Sean,I Don't Fuck With You
907,Rae Sremmurd,Throw Sum Mo
907,Jeremih,Birthday Sex
907,Big Sean,Beware
907,YG,Who Do You Love?
907,Big Sean,Bounce Back
907,ScHoolboy Q,Collard Greens
907,Kendrick Lamar,HUMBLE.
907,Mac Miller,Weekend (feat. Miguel)
907,Joey Bada$$,DEVASTATED
907,Post Malone,Congratulations
907,Future,Mask Off
907,Logic,1-800-273-8255
907,Childish Gambino,Redbone
907,Kendrick Lamar,LOVE. FEAT. ZACARI.
907,Playboi Carti,Magnolia
907,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign)
907,blackbear,do re mi
907,Bryson Tiller,Don't
907,Lil Wayne,Lollipop
907,Lil Wayne,A Milli
907,B.o.B,HeadBand (feat. 2 Chainz)
907,Migos,Slippery (feat. Gucci Mane)
907,A$AP Ferg,Plain Jane
908,fun.,Some Nights
908,OneRepublic,Secrets
908,Sean Kingston,Beautiful Girls
908,Owl City,Fireflies
908,Jay Sean,Down
908,Kesha,Die Young
908,Bruno Mars,Just the Way You Are
908,Britney Spears,Oops!...I Did It Again
908,Nicki Minaj,Super Bass
908,Rihanna,Pon de Replay
908,Britney Spears,...Baby One More Time
908,Jason Mraz,I'm Yours
908,Nicki Minaj,Starships
908,Fergie,Fergalicious
908,Maroon 5,She Will Be Loved - Radio Mix
908,Jason Derulo,Whatcha Say
908,M.I.A.,Paper Planes
908,Chris Brown,Forever
908,Kygo,Firestone
908,Kygo,Stole the Show
908,Calvin Harris,My Way
908,Drake,One Dance
908,Jonas Blue,Perfect Strangers
908,Clean Bandit,Rather Be (feat. Jess Glynne)
908,Avril Lavigne,Here's to Never Growing Up
909,Meghan Trainor,Better When I'm Dancin'
909,Meghan Trainor,Dear Future Husband
909,One Direction,Best Song Ever
909,One Direction,Steal My Girl
909,Twenty One Pilots,Stressed Out
910,Kanye West,Father Stretch My Hands Pt. 1
910,Kanye West,Stronger
910,Kanye West,Flashing Lights
910,Kanye West,Homecoming
910,AC/DC,Thunderstruck
910,AC/DC,Highway to Hell
910,AC/DC,Back In Black
910,A$AP Rocky,L$D
910,Kid Cudi,Erase Me - Main
910,Kendrick Lamar,Money Trees
910,ScHoolboy Q,Studio
910,ScHoolboy Q,Man Of The Year
910,ScHoolboy Q,Collard Greens
910,2 Chainz,No Lie
910,J. Cole,Wet Dreamz
910,J. Cole,No Role Modelz
910,J. Cole,Work Out
910,Lil Wayne,A Milli
910,YG,Who Do You Love?
910,YG,My Nigga
910,Vince Staples,Norf Norf
910,Meek Mill,R.I.C.O. (feat. Drake)
910,G-Eazy,Calm Down
911,Owl City,Fireflies
911,Foster The People,Pumped Up Kicks
911,Soulja Boy,Crank That (Soulja Boy)
911,Lady Gaga,Poker Face
911,Taio Cruz,Dynamite
911,Far East Movement,Like A G6
911,Kesha,TiK ToK
911,Miley Cyrus,Party In The U.S.A.
911,Nicki Minaj,Starships
911,Jay Sean,Down
911,Katy Perry,Firework
911,Robin Thicke,Blurred Lines
911,Coldplay,Viva La Vida
911,Carly Rae Jepsen,Call Me Maybe
911,Bastille,Pompeii
912,Ying Yang Twins,Naggin'
912,Missy Elliott,Gossip Folks (feat. Ludacris)
912,Ying Yang Twins,What's Happenin!
912,Soulja Boy,Crank That (Soulja Boy)
912,Destiny's Child,"Jumpin', Jumpin'"
912,Busta Rhymes,Gimme Some More
912,Ludacris,Rollout (My Business)
912,Jeezy,Put On
912,Nelly,Dilemma
912,Sean Paul,Get Busy
912,Ja Rule,Mesmerize
912,Ying Yang Twins,Wait (The Whisper Song)
912,50 Cent,Many Men (Wish Death)
913,Fetty Wap,Trap Queen
913,Rihanna,Needed Me
913,Rae Sremmurd,Come Get Her
913,The Weeknd,The Hills
913,Fetty Wap,My Way (feat. Monty)
913,Shaggy,It Wasn't Me
913,Fetty Wap,679 (feat. Remy Boyz)
913,Nicki Minaj,Only
913,Fetty Wap,Again
913,DJ Snake,Let Me Love You
913,Rae Sremmurd,Black Beatles
913,R. Kelly,Ignition - Remix
913,Calvin Harris,This Is What You Came For
913,The Chainsmokers,Closer
913,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me)
913,T.I.,Whatever You Like
913,Kendrick Lamar,Money Trees
913,Nicki Minaj,Super Bass
913,50 Cent,In Da Club
913,Jeremih,Birthday Sex
913,Flo Rida,My House
913,Snoop Dogg,Drop It Like It's Hot
913,Nelly,The Fix (feat. Jeremih)
913,Disclosure,Latch
913,Nelly,Hot In Herre
913,Eminem,Without Me
913,The Weeknd,Starboy
913,Machine Gun Kelly,Bad Things (with Camila Cabello)
913,50 Cent,Candy Shop
913,Bruno Mars,24K Magic
913,Fetty Wap,RGF Island
913,Rae Sremmurd,No Type
913,J. Cole,Work Out
913,Rae Sremmurd,Black Beatles
913,Big Sean,Bounce Back
913,Drake,One Dance
913,A Boogie Wit da Hoodie,Jungle
913,Skrillex,Purple Lamborghini (with Rick Ross)
913,DMX,Where The Hood At
913,Rick Ross,Stay Schemin
913,50 Cent,21 Questions
913,ZAYN,PILLOWTALK
913,Martin Garrix,Scared to Be Lonely
913,Tech N9ne,Hood Go Crazy
913,Gucci Mane,Both (feat. Drake)
913,Luis Fonsi,Despacito - Remix
913,Martin Garrix,There for You
914,Fetty Wap,679 (feat. Remy Boyz)
914,Phantogram,When I'm Small
914,Phantogram,Don't Move
914,Rihanna,Needed Me
914,Twenty One Pilots,Heathens
914,Khalid,Location
914,Kehlani,Gangsta
914,Lenny Kravitz,American Woman
914,Leon Bridges,River
914,Russ,What They Want
914,The Animals,We Gotta Get Out Of This Place - UK Single Version
915,James Bay,Let It Go
916,Eric Clapton,Wonderful Tonight
916,Eric Clapton,Cocaine
916,Steely Dan,Do It Again
916,Yusuf / Cat Stevens,Wild World
916,Creedence Clearwater Revival,Bad Moon Rising
916,Creedence Clearwater Revival,Fortunate Son
916,Electric Light Orchestra,Mr. Blue Sky
916,Don McLean,American Pie
916,Paul Simon,You Can Call Me Al
916,Creedence Clearwater Revival,Bad Moon Rising
916,Cream,Sunshine Of Your Love
916,Steely Dan,Reelin' In The Years
916,The Who,Eminence Front
916,Bob Dylan,Mr. Tambourine Man
916,Cream,Sunshine Of Your Love
916,Bob Dylan,Like a Rolling Stone
916,Bob Dylan,The Times They Are A-Changin'
916,Eric Clapton,Wonderful Tonight
916,Eric Clapton,Lay Down Sally
916,The Who,Baba O'Riley
916,The Who,Who Are You
916,The Who,Behind Blue Eyes
916,AC/DC,Back In Black
916,AC/DC,Highway to Hell
916,AC/DC,Thunderstruck
916,AC/DC,T.N.T.
916,AC/DC,You Shook Me All Night Long
916,AC/DC,Dirty Deeds Done Dirt Cheap
916,AC/DC,Hells Bells
917,Martin Solveig,Do It Right
917,Jonas Blue,Fast Car
917,Sam Hunt,Make You Miss Me
917,Drake,One Dance
917,Bryson Tiller,Exchange
917,The Chainsmokers,Closer
917,Hailee Steinfeld,Starving
917,ScHoolboy Q,THat Part
918,Pearl Jam,Even Flow
918,Pearl Jam,Alive
918,Pearl Jam,Black
918,Pearl Jam,Jeremy
919,The Verve,The Drugs Don't Work
919,Tom Odell,Another Love
919,The Script,The Man Who Can't Be Moved
919,The Script,Breakeven
919,The National,I Need My Girl
919,Ruth B.,Lost Boy
919,Radiohead,Creep
919,Aphex Twin,Avril 14th
919,The Kooks,Taking Pictures Of You
920,DJ Snake,Middle
920,The Animals,House Of The Rising Sun
920,Galantis,No Money
920,DJ Snake,You Know You Like It
920,Galantis,Peanut Butter Jelly
920,The Chainsmokers,Roses
920,Disclosure,You & Me - Flume Remix
920,Fetty Wap,679 (feat. Remy Boyz)
920,Bon Jovi,Livin' On A Prayer
920,Bon Jovi,You Give Love A Bad Name
920,Bon Jovi,Wanted Dead Or Alive
920,Journey,Don't Stop Believin'
920,Queen,Another One Bites The Dust - Remastered 2011
920,Cyndi Lauper,Girls Just Want to Have Fun
920,Simple Minds,Don't You (Forget About Me)
920,Survivor,Eye of the Tiger
920,Rick Astley,Never Gonna Give You Up
920,Eurythmics,Sweet Dreams (Are Made of This) - Remastered
920,Bon Jovi,You Give Love A Bad Name
920,Smash Mouth,All Star
920,Vengaboys,"Boom, Boom, Boom, Boom!!"
920,Queen,Bohemian Rhapsody - Remastered 2011
920,Lynyrd Skynyrd,Sweet Home Alabama
920,ABBA,Dancing Queen
920,Bill Withers,Lean on Me
920,Kanye West,Gold Digger
920,Gwen Stefani,Rich Girl
920,Kanye West,Stronger
920,Rihanna,Pon de Replay
920,Panic! At The Disco,I Write Sins Not Tragedies
920,Busta Rhymes,Don't Cha
920,Soulja Boy,Crank That (Soulja Boy)
920,Miley Cyrus,Party In The U.S.A.
920,Lukas Graham,Mama Said
920,Carrie Underwood,Before He Cheats
920,Enrique Iglesias,I Like It
920,Nicki Minaj,Super Bass
920,Chuck Berry,Johnny B. Goode
920,Papa Roach,Last Resort
920,3 Doors Down,Kryptonite
920,Amy Winehouse,Rehab
920,Dido,White Flag
920,50 Cent,P.I.M.P.
920,Jimmy Eat World,The Middle
920,Sean Paul,Get Busy
920,Sean Kingston,Beautiful Girls
920,T.I.,Whatever You Like
920,Akon,Don't Matter
920,Eminem,The Real Slim Shady
920,Shaggy,Angel
921,Three Days Grace,Painkiller
921,Three Days Grace,Pain
921,Three Days Grace,Time of Dying
921,Three Days Grace,Break
921,Three Days Grace,Never Too Late
921,Three Days Grace,Riot
921,Three Days Grace,I Hate Everything About You
921,Three Days Grace,Animal I Have Become
921,Rammstein,Du hast
921,Hoobastank,The Reason
921,Rage Against The Machine,Renegades Of Funk
921,Rage Against The Machine,Testify
921,Rage Against The Machine,Killing In The Name
921,Rage Against The Machine,Bulls On Parade
921,Foo Fighters,The Pretender
921,Red Hot Chili Peppers,Can't Stop
921,Thousand Foot Krutch,Move
921,Thousand Foot Krutch,Phenomenon
921,Skillet,Awake and Alive
921,Skillet,Hero
921,Skillet,Monster
921,A Day To Remember,Have Faith In Me
921,3 Doors Down,Loser
921,3 Doors Down,It's Not My Time
921,3 Doors Down,When I'm Gone
921,3 Doors Down,Here Without You
921,3 Doors Down,Kryptonite
921,Queen,Bohemian Rhapsody - Remastered 2011
921,Breaking Benjamin,So Cold - Remix
921,Breaking Benjamin,I Will Not Bow
921,Five Finger Death Punch,Bad Company
921,The Offspring,The Kids Aren't Alright
921,Breaking Benjamin,Breath
921,Hoobastank,Crawling In The Dark
921,Thirty Seconds To Mars,This Is War
921,Bullet For My Valentine,Your Betrayal
921,Disturbed,Indestructible
921,The All-American Rejects,Dirty Little Secret
921,The All-American Rejects,Move Along
921,The All-American Rejects,It Ends Tonight
921,Foo Fighters,The Pretender
921,Breaking Benjamin,Dance With The Devil
921,Foo Fighters,Best of You
921,The Fray,How to Save a Life
922,Nina Simone,My Baby Just Cares for Me - 2013 Remastered Version
922,The Ronettes,Be My Baby
922,Michael Bublé,Everything
922,Mariah Carey,Always Be My Baby
923,Coldplay,Sparks
923,Coldplay,Fix You
923,Angus & Julia Stone,Big Jet Plane
923,Bon Iver,Skinny Love
923,Vance Joy,Fire and the Flood
923,Lily Allen,Somewhere Only We Know
923,M83,Wait
923,Lord Huron,The Night We Met
924,The 1975,Somebody Else
924,Twenty One Pilots,Stressed Out
924,Twenty One Pilots,Ride
924,Twenty One Pilots,Car Radio
924,Arctic Monkeys,Arabella
924,Arctic Monkeys,Why'd You Only Call Me When You're High?
